datetime,wind_generation_mw,u10,v10,u100,v100,ws10,ws100,wd10,wd100,temperature_c,surface_pressure_hpa
2019-04-01 00:00:00,746.888,1.077047,0.5185918,1.7006243,0.8009003,4.2456408,6.4810467,191.77762,192.99496,18.952839,923.7388
2019-04-01 01:00:00,937.058,1.0926841,0.63380456,1.710622,1.0247985,4.2670484,6.5206165,186.48752,189.66277,18.824337,923.65607
2019-04-01 02:00:00,982.304,1.1306479,0.74067324,1.7033421,1.2242609,4.320232,6.596758,191.19408,190.05907,17.926735,923.5969
2019-04-01 03:00:00,980.428,1.1776998,0.81291246,1.721221,1.3613436,4.3442516,6.616376,192.53001,191.6247,17.968988,923.7689
2019-04-01 04:00:00,1035.222,1.2140756,0.9109516,1.6742096,1.5146577,4.3651953,6.578378,194.6975,193.18776,17.87352,924.22546
2019-04-01 05:00:00,949.674,1.2794107,0.98516357,1.6976568,1.6516875,4.444811,6.5356083,192.95078,192.92307,18.52126,924.7261
2019-04-01 06:00:00,840.881,1.4105024,1.2536494,1.729424,1.7349187,4.7085137,6.244938,194.92986,194.22925,19.25758,925.3358
2019-04-01 07:00:00,756.842,1.5481312,1.6896281,1.9022859,2.0395277,5.1062403,6.308416,200.33545,200.03864,19.701397,925.84534
2019-04-01 08:00:00,771.938,1.6329539,2.0342078,2.0209153,2.4106026,5.256766,6.381634,197.36815,197.6143,23.030254,925.99274
2019-04-01 09:00:00,838.436,1.7517797,2.320417,2.1691716,2.7434282,5.251038,6.3237696,195.5812,196.21274,23.392775,925.93176
2019-04-01 10:00:00,878.543,1.9461819,2.3370237,2.3848798,2.7781587,4.934934,5.9257874,201.08958,201.93958,25.31462,925.5644
2019-04-01 11:00:00,1002.292,2.0250888,2.6714933,2.459623,3.1774855,4.9738097,5.9620104,208.53041,209.73203,25.545359,925.10815
2019-04-01 12:00:00,1012.344,2.014122,2.960472,2.4249833,3.5301983,4.980099,5.9670653,210.997,212.47774,25.61383,924.49023
2019-04-01 13:00:00,1000.454,1.8940532,3.2816799,2.2604673,3.9227707,5.023805,6.02236,206.81339,208.41379,25.681484,924.4132
2019-04-01 14:00:00,966.075,1.6268382,3.5581572,1.9203063,4.277505,5.0291266,6.059238,198.257,198.5391,25.115646,924.2812
2019-04-01 15:00:00,994.967,1.2481436,3.7609189,1.4540803,4.5894837,5.034262,6.173619,191.44887,191.72482,24.731726,924.3079
2019-04-01 16:00:00,1087.136,0.74295795,3.8315394,0.842059,4.9019837,4.917732,6.4429364,182.69505,182.80664,24.506525,924.6955
2019-04-01 17:00:00,1207.124,0.29323328,3.7694597,0.16266,5.1896152,4.827844,6.8317847,175.44124,175.29303,21.29291,925.2045
2019-04-01 18:00:00,1215.695,-0.12979767,3.759418,-0.536115,5.307127,4.8571033,7.0990577,167.26636,167.65306,20.858461,925.9273
2019-04-01 19:00:00,1136.454,-0.51970387,3.6633132,-1.1866417,5.2183003,4.8369203,7.2133408,161.84436,162.1755,20.6925,926.5319
2019-04-01 20:00:00,1124.696,-0.8479301,3.4873896,-1.7233828,4.97008,4.741431,7.1605434,157.04794,156.84592,18.829395,926.87317
2019-04-01 21:00:00,1118.57,-1.0911372,3.3016202,-2.1249309,4.681401,4.62644,7.019151,153.38028,152.00645,18.299738,926.99835
2019-04-01 22:00:00,1059.355,-1.1449684,2.8314571,-2.2099545,4.0045238,4.215912,6.4221697,151.42456,150.8451,17.052313,927.25757
2019-04-01 23:00:00,910.096,-1.31536,2.6897063,-2.5154934,3.762258,4.1665792,6.3708444,149.19633,147.78178,16.951368,927.1121
2019-04-02 00:00:00,772.061,-1.465581,2.5594697,-2.7758822,3.5034645,4.123754,6.3236475,145.4878,143.52956,16.718317,926.8302
2019-04-02 01:00:00,745.489,-1.625338,2.446714,-3.0348785,3.2586136,4.1095014,6.305043,141.79417,139.46808,16.557642,926.58813
2019-04-02 02:00:00,653.005,-1.8042333,2.3023455,-3.283859,2.9716628,4.094133,6.2545342,137.50775,134.0325,15.634115,926.49493
2019-04-02 03:00:00,659.408,-2.0164957,2.110696,-3.5683663,2.6311402,4.079452,6.232601,132.43788,128.40549,15.673931,926.80475
2019-04-02 04:00:00,661.788,-2.2288256,1.858491,-3.855523,2.221701,4.0602202,6.21137,127.208435,122.37871,15.58869,927.1127
2019-04-02 05:00:00,630.395,-2.4388711,1.5767854,-4.067139,1.7590101,4.082287,6.151192,121.96902,116.80722,16.613548,927.6741
2019-04-02 06:00:00,606.308,-2.739099,1.2249898,-4.042763,1.272093,4.2429094,5.9275436,115.44612,110.979805,17.327108,928.0548
2019-04-02 07:00:00,588.843,-3.0844998,0.77437615,-3.9547439,0.77750534,4.574992,5.7952185,106.23088,104.965836,17.916819,928.5493
2019-04-02 08:00:00,601.329,-3.1466465,0.28802064,-3.8812482,0.21854265,4.764854,5.8723125,99.62499,98.744354,21.648752,928.61957
2019-04-02 09:00:00,588.822,-2.9610903,-0.10484848,-3.5952122,-0.23803538,4.810762,5.8636417,100.36372,99.813644,22.359024,928.35284
2019-04-02 10:00:00,501.966,-2.3049686,-0.08988828,-2.7594488,-0.1922983,4.3969436,5.2908325,109.933205,109.48804,24.477001,927.9379
2019-04-02 11:00:00,417.793,-1.9281814,-0.07875915,-2.3029716,-0.1578724,4.3608932,5.2321444,128.1555,128.14832,24.662437,927.2131
2019-04-02 12:00:00,348.116,-1.6635801,0.0371262,-1.9877831,0.0034166335,4.3408775,5.2183905,140.83078,140.66914,24.783558,926.69775
2019-04-02 13:00:00,471.172,-1.5467046,0.23966445,-1.861963,0.26627663,4.341782,5.2488947,154.1639,155.9327,24.817802,926.1766
2019-04-02 14:00:00,721.012,-1.5678502,0.44624788,-1.917721,0.53905296,4.3214664,5.28427,163.3412,164.34006,24.696054,925.8768
2019-04-02 15:00:00,854.379,-1.6977959,0.65638727,-2.1184525,0.8024353,4.2571216,5.316132,160.97,161.5933,24.240019,925.70544
2019-04-02 16:00:00,983.005,-1.950678,0.83195335,-2.5158412,0.9936953,4.086973,5.4997544,152.48744,153.67795,23.928534,925.8624
2019-04-02 17:00:00,1094.602,-2.287072,0.9356693,-3.0856023,1.0749415,4.06558,5.827058,134.1313,138.27,21.275986,926.1861
2019-04-02 18:00:00,1117.868,-2.6114664,0.8071221,-3.6120038,0.8338543,4.1856623,6.1533237,121.983955,123.954216,20.828108,926.669
2019-04-02 19:00:00,1136.216,-2.8297672,0.517423,-4.0104966,0.40288377,4.2466493,6.3520956,113.89662,113.33988,20.69286,926.7973
2019-04-02 20:00:00,1101.979,-2.9160097,0.17957908,-4.2146497,-0.087112404,4.2610054,6.4554214,109.515076,108.021774,19.721062,926.9163
2019-04-02 21:00:00,1005.039,-2.888227,-0.12496949,-4.2465935,-0.5679062,4.2379904,6.4805098,107.148766,105.57322,19.25937,926.46533
2019-04-02 22:00:00,885.774,-2.8064322,-0.15142862,-4.0903945,-0.5653992,4.2305026,6.4489937,112.93225,111.65319,18.211536,926.4729
2019-04-02 23:00:00,748.454,-2.7759557,-0.51015395,-4.0293775,-1.1639498,4.2641077,6.523179,111.77379,109.96517,18.065674,926.1321
2019-04-03 00:00:00,666.683,-2.6805575,-0.74989545,-3.8549838,-1.5971005,4.247059,6.509664,112.05432,110.0308,17.626274,925.66595
2019-04-03 01:00:00,602.415,-2.5632305,-0.9614506,-3.6344712,-1.9459435,4.214676,6.45751,113.46592,109.83904,17.589338,925.20325
2019-04-03 02:00:00,621.431,-2.4527855,-1.1571075,-3.4009697,-2.2551656,4.1905975,6.3969927,114.146095,111.15544,17.109259,924.7428
2019-04-03 03:00:00,536.247,-2.3857765,-1.325822,-3.240654,-2.5165107,4.198383,6.387928,113.84519,112.652855,17.141499,924.87915
2019-04-03 04:00:00,515.159,-2.3341532,-1.4916214,-3.1097324,-2.762587,4.207241,6.3699026,110.49607,110.13235,17.227531,924.9989
2019-04-03 05:00:00,550.856,-2.3234787,-1.7141706,-2.9763997,-3.0004869,4.360252,6.430449,110.18872,109.4217,18.21267,925.4592
2019-04-03 06:00:00,649.866,-2.3486335,-2.1063447,-2.8230672,-3.150937,4.624678,6.3863044,108.05787,111.69027,18.74644,925.917
2019-04-03 07:00:00,719.56,-2.1266842,-2.6136148,-2.5141609,-3.3860803,4.9630237,6.325242,117.87494,120.93646,19.811674,926.1212
2019-04-03 08:00:00,595.091,-1.6874461,-2.9309425,-1.9857591,-3.6696758,5.2028174,6.453775,151.36746,154.16531,23.323254,926.0573
2019-04-03 09:00:00,568.587,-1.1617515,-3.0729396,-1.3459411,-3.8096983,5.383214,6.6174936,183.81194,185.40057,23.844433,925.5886
2019-04-03 10:00:00,633.192,-0.7189236,-3.0965664,-0.81435907,-3.829238,5.330892,6.521247,189.13223,189.56535,26.442045,924.89935
2019-04-03 11:00:00,679.782,-0.22236057,-2.9123945,-0.21242778,-3.601215,5.3512235,6.534634,193.96902,194.37025,26.697166,924.1095
2019-04-03 12:00:00,664.215,0.12200676,-2.6607752,0.20436366,-3.2956738,5.396383,6.592746,195.39325,195.98222,26.812408,923.163
2019-04-03 13:00:00,743.481,0.2798966,-2.3482695,0.39229712,-2.9286668,5.384917,6.61395,195.12685,195.97382,26.929758,922.6371
2019-04-03 14:00:00,710.961,0.20811296,-2.024818,0.30813292,-2.563991,5.331538,6.619046,190.98671,191.30003,26.121534,922.1067
2019-04-03 15:00:00,627.217,-0.031004258,-1.7169933,0.0082030445,-2.269254,5.1926184,6.6382065,182.80328,184.01743,25.897429,921.8775
2019-04-03 16:00:00,538.18,-0.3415327,-1.4197079,-0.39453226,-2.1002707,4.805084,6.703612,169.27155,172.20718,25.527325,921.94696
2019-04-03 17:00:00,699.431,-0.7036405,-1.32838,-0.7496623,-2.1157587,4.455923,6.766328,158.67497,163.64827,22.402302,922.20953
2019-04-03 18:00:00,754.608,-0.86863923,-1.4277462,-1.0144069,-2.296176,4.429853,6.8473563,150.8025,154.38174,21.952658,922.5676
2019-04-03 19:00:00,718.391,-0.898304,-1.5789865,-1.1029857,-2.5149078,4.4291334,6.8836517,154.21184,156.54813,21.750782,922.77795
2019-04-03 20:00:00,636.464,-0.8453515,-1.7262846,-1.060706,-2.7234535,4.4267473,6.9296427,158.54767,161.26472,20.531885,922.904
2019-04-03 21:00:00,639.743,-0.75606555,-1.8805097,-0.9446305,-2.9072506,4.397833,6.9420896,163.06807,162.73415,20.060814,922.7732
2019-04-03 22:00:00,736.59,-0.40718237,-1.7885998,-0.28676704,-2.5723143,4.1126676,6.3401814,175.0148,174.84372,18.960953,922.8493
2019-04-03 23:00:00,708.126,-0.3346391,-1.9116187,-0.20853639,-2.7385607,4.063938,6.2602863,176.04211,176.93126,18.868702,922.4036
2019-04-04 00:00:00,773.414,-0.22534142,-1.9883745,-0.06709813,-2.8368833,4.054598,6.2195544,177.92061,179.38283,18.522778,922.05206
2019-04-04 01:00:00,801.614,-0.12812035,-2.0143912,0.040251758,-2.8770177,4.0405383,6.186127,177.23909,180.64865,18.371338,921.67255
2019-04-04 02:00:00,925.291,-0.031583164,-2.0801673,0.13784572,-2.968701,4.0991735,6.248954,180.52324,183.17398,17.630974,921.39685
2019-04-04 03:00:00,969.039,0.06470624,-2.1505604,0.23575091,-3.0784001,4.1344643,6.3150125,184.43283,186.04294,17.735352,921.35187
2019-04-04 04:00:00,931.236,0.14633273,-2.2357056,0.33460164,-3.2085388,4.177978,6.381961,188.85336,187.93196,17.697613,921.4982
2019-04-04 05:00:00,929.349,0.20688191,-2.3736002,0.4371134,-3.364713,4.2843,6.400041,188.53938,187.09808,18.286173,921.8147
2019-04-04 06:00:00,906.473,0.3171434,-2.6293902,0.59452266,-3.4764166,4.484449,6.2889814,188.37727,187.09181,19.05714,922.16724
2019-04-04 07:00:00,918.656,0.6752861,-2.8405519,0.9371798,-3.6745183,4.8522687,6.244264,193.60706,194.6893,19.802404,922.2692
2019-04-04 08:00:00,982.166,1.1512071,-2.8717015,1.5049781,-3.7040281,5.15915,6.499797,202.12982,202.49901,23.048868,922.2513
2019-04-04 09:00:00,1021.334,1.6578896,-2.7174532,2.1280613,-3.503556,5.3518186,6.6879625,215.03004,215.80025,23.698725,921.7557
2019-04-04 10:00:00,1053.089,2.2240267,-2.4473147,2.8318224,-3.1620324,5.3758492,6.7036037,233.06393,234.45955,25.542831,921.2088
2019-04-04 11:00:00,1098.847,2.717498,-1.9157945,3.4295325,-2.4958305,5.4606133,6.787451,239.83484,240.7063,25.778381,920.4879
2019-04-04 12:00:00,1097.239,3.022215,-1.3088884,3.809037,-1.7401487,5.5337195,6.89011,239.6693,240.69275,25.920242,919.88336
2019-04-04 13:00:00,1165.946,3.1580162,-0.68857664,3.984923,-0.9717905,5.5451746,6.9357457,235.59586,236.833,25.974215,919.6526
2019-04-04 14:00:00,1251.718,3.0696294,-0.06435011,3.9052222,-0.21161978,5.4460764,6.894416,227.76994,228.59785,25.420906,919.56757
2019-04-04 15:00:00,1365.259,2.753182,0.59436244,3.5846674,0.5759962,5.2216988,6.8059225,219.0282,220.24962,24.989416,919.6576
2019-04-04 16:00:00,1426.922,2.1394644,1.1876268,3.0455084,1.2748566,4.796483,6.777648,206.0629,207.37573,24.611782,919.97186
2019-04-04 17:00:00,1417.272,1.6325309,1.4582201,2.5081196,1.8036951,4.6221423,6.904547,196.60036,199.02872,21.851181,920.4558
2019-04-04 18:00:00,1336.527,1.3231791,1.7116605,1.9957826,2.1569414,4.721806,7.0938206,189.96103,191.81009,21.063517,921.21124
2019-04-04 19:00:00,1228.581,1.0625676,1.904948,1.5218544,2.408828,4.7616224,7.1899695,184.82904,186.96475,20.916384,921.9283
2019-04-04 20:00:00,1038.269,0.8553958,2.05716,1.135312,2.5781736,4.7783184,7.2236423,178.9365,183.1253,19.72534,922.3171
2019-04-04 21:00:00,1156.757,0.68413043,2.1873343,0.82753587,2.711739,4.7181883,7.1387305,178.35901,180.9698,19.081541,922.68146
2019-04-04 22:00:00,1228.392,0.56069756,2.318399,0.60043377,2.9045818,4.5753255,6.9561744,181.96951,181.69928,17.987707,922.9506
2019-04-04 23:00:00,1190.186,0.41396135,2.5245414,0.35940138,3.2117124,4.5793033,6.9209285,177.09317,178.05112,17.900568,922.93225
2019-04-05 00:00:00,1152.999,0.24723174,2.709612,0.09507945,3.4921358,4.608018,6.893071,173.11375,172.37273,17.44107,923.0093
2019-04-05 01:00:00,1101.521,0.045368332,2.9112623,-0.214969,3.7862425,4.6528125,6.938532,171.15201,171.60689,17.286974,922.9333
2019-04-05 02:00:00,1040.424,-0.17564698,3.0420148,-0.5634404,3.9518678,4.654257,6.9388776,166.01283,168.21883,16.565968,922.891
2019-04-05 03:00:00,1039.439,-0.43061653,3.122273,-0.94608694,4.044027,4.619228,6.8722687,163.48859,165.24738,16.52449,923.2442
2019-04-05 04:00:00,970.403,-0.6873059,3.1136162,-1.335483,4.0076423,4.535356,6.7620006,159.324,160.87524,16.393654,923.818
2019-04-05 05:00:00,979.373,-0.9289262,3.0194752,-1.6499971,3.8916996,4.482594,6.5859895,156.58302,155.26671,16.979343,924.5446
2019-04-05 06:00:00,948.487,-1.2476751,2.9749768,-1.8772178,3.6926334,4.634939,6.299306,151.69247,151.60905,17.340685,925.35944
2019-04-05 07:00:00,894.347,-1.7364972,2.8552022,-2.217824,3.3726687,4.9891496,6.248052,147.44707,147.30838,17.616266,925.84357
2019-04-05 08:00:00,813.116,-1.9535517,2.5097551,-2.4133928,2.9100733,5.062068,6.239061,145.23338,145.05627,20.347868,926.2472
2019-04-05 09:00:00,817.881,-1.9114605,2.1888409,-2.3163111,2.5168123,4.9207697,6.018115,144.38739,144.53142,20.938545,926.20593
2019-04-05 10:00:00,637.184,-1.6727107,2.1697853,-2.0130527,2.4916117,4.6170197,5.5575476,145.11813,145.04617,22.206146,925.90454
2019-04-05 11:00:00,512.257,-1.4622868,2.1590898,-1.7496762,2.4846935,4.430519,5.32167,149.83022,149.90337,22.49718,925.44434
2019-04-05 12:00:00,444.465,-1.3130313,2.2733195,-1.5746528,2.638477,4.320121,5.1999164,153.18192,153.51694,22.595924,924.93756
2019-04-05 13:00:00,456.611,-1.2627064,2.5387585,-1.5325121,2.9887404,4.321301,5.233698,156.5543,156.42996,22.68537,924.6855
2019-04-05 14:00:00,563.869,-1.3678585,2.7781785,-1.6869888,3.3262956,4.372152,5.3530803,155.01814,154.5838,22.3839,924.45135
2019-04-05 15:00:00,631.349,-1.5390314,2.9968853,-1.967064,3.6484268,4.4791937,5.61693,155.43376,155.00816,22.13578,924.51843
2019-04-05 16:00:00,765.806,-1.7089212,3.1237705,-2.362072,3.940342,4.4191656,5.9308057,153.07472,152.09558,22.015398,924.83105
2019-04-05 17:00:00,1010.423,-1.9218615,3.083776,-2.8676836,4.2388487,4.4361553,6.4651065,146.39914,146.39665,19.885433,925.43054
2019-04-05 18:00:00,1193.056,-2.1621103,3.0501034,-3.3555338,4.3343387,4.5583267,6.8430743,142.04974,140.61502,19.271315,926.08276
2019-04-05 19:00:00,1204.277,-2.3662128,2.9399307,-3.7617247,4.2282825,4.627558,7.0689425,137.56168,135.17409,19.092466,926.57056
2019-04-05 20:00:00,1117.905,-2.5385978,2.7942297,-4.10398,4.03694,4.6253457,7.145958,134.11742,131.02664,17.917334,926.98315
2019-04-05 21:00:00,1035.978,-2.6513362,2.6050997,-4.3414283,3.738589,4.5736003,7.1056376,131.14192,127.798965,17.459715,926.8644
2019-04-05 22:00:00,923.399,-2.5850763,2.368245,-4.287963,3.3626387,4.4027996,6.8666983,129.15265,126.1028,16.325266,926.80164
2019-04-05 23:00:00,832.081,-2.5665863,2.181767,-4.3252945,3.0167391,4.2486067,6.6655836,125.68738,122.14599,16.236584,926.74963
2019-04-06 00:00:00,801.404,-2.5547137,2.0425262,-4.3464956,2.7195928,4.1466007,6.514282,121.73863,118.13095,15.894253,926.4106
2019-04-06 01:00:00,797.769,-2.5596619,1.9175223,-4.371603,2.444451,4.09934,6.4279466,119.35436,115.02989,15.839023,926.0548
2019-04-06 02:00:00,782.819,-2.5998156,1.7333597,-4.410341,2.0959861,4.072435,6.361476,116.23667,111.35843,15.205855,925.8435
2019-04-06 03:00:00,760.234,-2.638767,1.5162268,-4.4536333,1.7069249,4.0536637,6.33306,113.022575,108.02072,15.310767,925.9524
2019-04-06 04:00:00,815.284,-2.6673322,1.303402,-4.45275,1.3265543,4.058205,6.3149214,109.638504,104.114555,15.285519,926.2633
2019-04-06 05:00:00,840.81,-2.7159173,1.0665078,-4.419988,0.92827475,4.1200366,6.3027835,105.99451,100.03661,16.066036,926.61066
2019-04-06 06:00:00,856.716,-2.9223092,0.68190026,-4.239966,0.5134188,4.401769,6.1737447,99.65952,95.6427,16.433794,927.0421
2019-04-06 07:00:00,774.154,-3.101242,0.07454561,-3.945102,-0.08354977,4.806979,6.1108246,89.88284,88.24571,16.904438,927.33295
2019-04-06 08:00:00,669.622,-2.9724514,-0.45600963,-3.641989,-0.6799491,5.0003085,6.1709037,81.7128,80.79977,20.892073,927.2354
2019-04-06 09:00:00,747.237,-2.5799744,-0.7829362,-3.1030142,-1.0437115,4.9869246,6.0744176,82.328926,81.80296,21.37432,926.8643
2019-04-06 10:00:00,666.728,-1.8503737,-0.5590499,-2.1859107,-0.7144448,4.3437986,5.226797,117.05199,117.15431,23.59897,926.3481
2019-04-06 11:00:00,534.071,-1.29321,-0.52162004,-1.514381,-0.6433863,4.18203,5.021472,148.80835,149.33067,23.79907,925.58826
2019-04-06 12:00:00,499.697,-0.9189127,-0.345877,-1.0786496,-0.42436448,4.067558,4.895166,169.02396,170.05911,23.97958,924.74445
2019-04-06 13:00:00,661.318,-0.74045235,-0.03842468,-0.8838828,-0.049934067,3.9874156,4.820807,185.37746,187.65178,24.090384,924.27826
2019-04-06 14:00:00,730.922,-0.764405,0.23041615,-0.9298177,0.26649567,3.9603617,4.825639,192.72298,194.4065,24.291748,923.86084
2019-04-06 15:00:00,724.658,-0.8904374,0.5847984,-1.1061603,0.6637837,3.8717232,4.8497477,189.75735,190.89229,24.205887,923.7892
2019-04-06 16:00:00,763.298,-1.1227834,0.94266415,-1.4874551,1.0602562,3.6578474,4.9451895,167.42474,173.54405,23.798693,923.879
2019-04-06 17:00:00,793.514,-1.5416166,1.1900192,-2.0673294,1.3348016,3.7194965,5.2736373,138.81453,149.78156,20.691938,924.2327
2019-04-06 18:00:00,832.984,-1.8690675,1.2292238,-2.6498885,1.36267,3.8781612,5.680543,124.80094,128.99774,20.139343,924.60065
2019-04-06 19:00:00,827.192,-2.1197426,1.1053311,-3.1852946,1.1832744,3.991889,6.040763,116.362915,117.20225,20.069162,924.8965
2019-04-06 20:00:00,862.543,-2.2051978,0.9231501,-3.4397404,0.8906433,4.0099196,6.2007732,113.44774,110.78953,18.836224,925.07697
2019-04-06 21:00:00,715.759,-2.2552352,0.7087582,-3.6110096,0.52383363,4.0215206,6.3306537,108.737144,107.049446,18.40305,925.04425
2019-04-06 22:00:00,592.195,-2.046588,0.17395918,-3.3733742,-0.3449025,3.812314,6.115927,109.029205,104.96785,17.442196,924.9754
2019-04-06 23:00:00,439.311,-1.9713175,0.10197384,-3.2596972,-0.53059494,3.7675114,6.0500917,115.003716,110.367,17.293829,924.8428
2019-04-07 00:00:00,374.589,-1.9203616,0.01854434,-3.1738276,-0.71391207,3.7522533,6.014487,116.45361,111.3191,17.195389,924.62714
2019-04-07 01:00:00,354.486,-1.8814274,-0.061384175,-3.0732312,-0.88936216,3.7619073,6.0020466,118.3973,114.133255,17.075443,924.3882
2019-04-07 02:00:00,348.029,-1.8762037,-0.13320531,-3.0074162,-1.029694,3.785889,5.9919267,119.71048,114.794624,16.502132,924.15027
2019-04-07 03:00:00,350.47,-1.9144727,-0.24276638,-3.008822,-1.2103832,3.8360176,6.042303,121.41817,114.474045,16.60451,924.27655
2019-04-07 04:00:00,331.585,-1.9499176,-0.36199847,-3.0302496,-1.3939896,3.8686755,6.077657,122.97674,114.25707,16.58375,924.3943
2019-04-07 05:00:00,331.372,-2.028134,-0.5509797,-3.0516915,-1.6165513,3.9765246,6.1092296,122.861336,113.24685,17.577961,924.81836
2019-04-07 06:00:00,387.859,-2.1307852,-0.8599127,-2.9738526,-1.7475982,4.099517,5.9247165,118.85957,112.92964,18.028818,925.1759
2019-04-07 07:00:00,429.677,-2.1308455,-1.3455471,-2.7176547,-1.9304771,4.368517,5.640775,112.997505,113.30418,18.533482,925.4321
2019-04-07 08:00:00,377.01,-1.8676989,-1.805155,-2.3179731,-2.3805318,4.5633183,5.6999226,118.46912,118.26175,22.667503,925.4124
2019-04-07 09:00:00,358.25,-1.4630634,-2.11575,-1.8111649,-2.723174,4.707543,5.8158755,140.2723,140.05957,23.108631,925.20197
2019-04-07 10:00:00,437.668,-0.8693279,-2.1490297,-1.0502704,-2.734429,4.505499,5.475378,163.17705,164.92757,25.372698,924.84686
2019-04-07 11:00:00,548.384,-0.5185514,-2.0100303,-0.62216395,-2.5617294,4.58982,5.549922,185.94043,187.06142,25.519636,923.8647
2019-04-07 12:00:00,614.326,-0.25754294,-1.7716268,-0.3042784,-2.2797577,4.72497,5.727732,192.1629,192.95027,25.553745,923.2592
2019-04-07 13:00:00,609.196,-0.15419252,-1.4274923,-0.17886288,-1.8701515,4.818534,5.884854,196.38672,197.89755,25.624086,923.0722
2019-04-07 14:00:00,688.241,-0.2861333,-1.0575507,-0.35690528,-1.4307795,4.895057,6.0583215,186.01251,186.79892,24.661915,922.7227
2019-04-07 15:00:00,754.869,-0.509847,-0.62006724,-0.6882962,-0.97166264,4.8434563,6.2506733,171.43024,173.00296,24.365067,922.6343
2019-04-07 16:00:00,903.596,-0.8148407,-0.09289467,-1.2251302,-0.48119363,4.5063024,6.398018,155.5967,156.3995,24.015995,922.8786
2019-04-07 17:00:00,1094.781,-1.3306874,0.16173819,-1.8471199,-0.1965278,4.3179255,6.542656,141.13068,142.37119,20.963505,923.3277
2019-04-07 18:00:00,1199.927,-1.717733,0.12338388,-2.4478135,-0.22869137,4.354442,6.651593,132.39061,132.8127,20.657064,923.8435
2019-04-07 19:00:00,1177.346,-1.9749086,-0.09408014,-2.8968153,-0.49214444,4.353025,6.684196,124.253044,123.27249,20.514412,924.2546
2019-04-07 20:00:00,1108.862,-2.0489805,-0.36455837,-3.0923994,-0.838465,4.21188,6.53683,119.24373,116.14246,19.19353,924.6538
2019-04-07 21:00:00,913.421,-1.9684039,-0.65191865,-3.0362372,-1.2496649,4.061313,6.3433123,118.97908,113.34822,18.86154,924.71234
2019-04-07 22:00:00,848.564,-1.4311666,-0.7408519,-2.2287462,-1.3197263,3.6218963,5.7881975,133.31502,129.25104,17.87361,924.8551
2019-04-07 23:00:00,838.871,-1.387323,-0.7672319,-2.1547606,-1.3753904,3.5597734,5.693719,133.68541,127.8331,17.767996,924.6947
2019-04-08 00:00:00,758.898,-1.2827665,-0.79339534,-1.9791464,-1.4236355,3.4979215,5.6051917,137.88992,133.38991,17.583082,924.8623
2019-04-08 01:00:00,597.839,-1.2181991,-0.85312766,-1.840655,-1.5291641,3.4472103,5.5337343,141.99643,141.14264,17.494202,924.6444
2019-04-08 02:00:00,563.182,-1.1930603,-0.94068724,-1.7461927,-1.6795739,3.4178433,5.4760137,142.69562,140.49216,16.852407,924.23676
2019-04-08 03:00:00,397.94,-1.1687311,-1.0613722,-1.6396596,-1.8717482,3.422966,5.4458413,143.72057,144.0922,16.858173,924.21674
2019-04-08 04:00:00,414.24,-1.1202295,-1.1403595,-1.5372331,-1.9991721,3.466166,5.445732,147.42613,148.31017,16.797623,924.31824
2019-04-08 05:00:00,391.237,-1.1119027,-1.2639931,-1.4705403,-2.122937,3.5251422,5.4045806,153.81247,152.71701,17.278097,924.67676
2019-04-08 06:00:00,287.879,-1.1182929,-1.4170458,-1.3758763,-2.129798,3.5780783,5.1446166,159.3178,160.46585,17.622478,925.1665
2019-04-08 07:00:00,352.658,-1.0491847,-1.7784493,-1.2733328,-2.3822517,3.8594375,4.974559,163.06949,165.4724,18.20763,925.5496
2019-04-08 08:00:00,386.812,-0.7203353,-2.038134,-0.8566529,-2.628803,4.0413904,5.0478363,179.29669,180.08788,21.510368,925.48425
2019-04-08 09:00:00,397.58,-0.28711137,-2.0751595,-0.30412892,-2.6442995,4.0611777,5.0165467,195.36296,196.26039,22.23149,925.45337
2019-04-08 10:00:00,303.865,0.12269909,-1.8496106,0.2162391,-2.3353643,3.7403717,4.577325,205.62103,206.6065,24.34519,925.009
2019-04-08 11:00:00,549.898,0.52557236,-1.5203631,0.70785135,-1.9208932,3.6997647,4.501482,214.2753,214.45895,24.533415,924.0443
2019-04-08 12:00:00,494.198,0.7014766,-1.1212592,0.9201211,-1.4226767,3.704982,4.4958215,216.58769,216.10698,24.647488,923.5391
2019-04-08 13:00:00,453.031,0.6752386,-0.74984246,0.88284,-0.96671313,3.7601488,4.591192,209.73793,210.90077,24.72419,923.12463
2019-04-08 14:00:00,361.066,0.51065266,-0.37707183,0.6855061,-0.52062523,3.7902339,4.694393,201.15154,200.64548,24.345041,922.9555
2019-04-08 15:00:00,349.371,0.18533364,-0.015658613,0.32114694,-0.14435948,3.6302676,4.6791153,191.65051,192.02357,23.976547,922.86383
2019-04-08 16:00:00,317.153,-0.16882668,0.31527433,-0.07365556,0.185775,3.3645642,4.7834153,180.05208,181.66557,23.766333,923.03925
2019-04-08 17:00:00,315.357,-0.58203566,0.469751,-0.531381,0.489445,3.296011,5.114412,164.17728,166.93053,21.024345,923.4441
2019-04-08 18:00:00,386.978,-0.83705974,0.51519525,-0.95196617,0.6243465,3.3114395,5.3036695,155.09691,155.68958,20.398342,923.95844
2019-04-08 19:00:00,496.199,-0.9855054,0.493147,-1.2677078,0.63654727,3.267611,5.3340116,149.92043,150.83713,20.275278,924.3179
